date,gold_close,mm_long,mm_short,mm_net,mm_long_percentile_156w,mm_short_percentile_156w,mm_net_percentile_156w,gold_return_1w,gold_return_2w,gold_return_4w,gold_return_8w,mm_long_velocity_2w,mm_long_velocity_4w,mm_long_velocity_8w,mm_long_velocity_12w,mm_long_velocity_26w,mm_short_velocity_2w,mm_short_velocity_4w,mm_short_velocity_8w,mm_short_velocity_12w,mm_short_velocity_26w,mm_net_velocity_2w,mm_net_velocity_4w,mm_net_velocity_8w,mm_net_velocity_12w,mm_net_velocity_26w
2011-04-19,1494.5,216243,4506,211737,0.7647058823529411,0.0823529411764705,0.813953488372093,0.0286323731068243,0.0294117300838652,0.0469352014010509,0.0671188861121028,0.06591070163004953,0.4313725490196078,0.4140565317035905,0.7236099919419823,0.001994017946161497,-0.1947554925584692,-0.0534495279593319,-0.8137509549274256,-0.9039484286865431,-0.8667996011964109,0.12347729789590256,0.4115144639818491,0.5447227191413238,0.786926461345066,0.18062015503875972
2011-04-26,1503.0,207496,5079,202417,0.5813953488372093,0.1627906976744186,0.632183908045977,0.0056875209100033,0.0344827412375756,0.0614406779661016,0.0505347391456221,-0.03765227021040973,0.13017583664208743,0.09421586165772222,0.5813953488372093,0.06472868217054262,-0.2181616832779623,0.0774248440158821,-0.5295169946332737,-0.8101822752985545,-0.7872093023255814,0.008654496281271129,0.12615981166043488,0.16382947766623024,0.6188505747126437,0.15677407198040333
2011-05-03,1540.0999755859375,203624,10746,192878,0.5517241379310345,0.7126436781609196,0.5227272727272727,0.0246839491589736,0.0305118605459602,0.0608209972365596,0.0793327838215989,-0.21298174442190665,-0.14707104279185712,0.1086861632474902,0.4983908045977012,-0.005652911249293346,0.630290736984449,0.43553524442597985,0.11770696930016011,-0.20735632183908048,-0.2709628792161296,-0.2912262156448203,-0.16774891774891776,0.0727272727272727,0.4569377990430622,0.10337243401759533
2011-05-10,1516.5999755859375,191435,10461,180974,0.3977272727272727,0.6931818181818182,0.4044943820224719,-0.0152587496737407,0.0090485532840569,0.0438433134431011,0.0890420811244283,-0.18366807610993663,-0.22132034632034636,0.010227272727272696,0.27930622009569384,-0.08614369501466279,0.5303911205073997,0.31222943722943736,-0.06931818181818172,-0.10944976076555024,-0.2906891495601174,-0.22768952602350512,-0.219035029742234,0.04646969066444728,0.24865022617831609,0.07116104868913858
2011-05-17,1479.800048828125,181722,7934,173788,0.2584269662921348,0.5280898876404494,0.2777777777777778,-0.0242647549454132,-0.0391532547975472,-0.0098360329018902,0.0366375123139228,-0.2932971716388997,-0.5062789160608063,-0.07490636704119852,-0.0922223843572158,0.004458712323880898,-0.18455379052047016,0.4457369464639789,0.392287418504647,-0.3680140084634467,-0.44016408061351897,-0.24494949494949492,-0.5361757105943152,-0.12466124661246614,0.008547008547008572,0.10590277777777779
2011-05-24,1523.199951171875,191481,14589,176892,0.4111111111111111,0.8555555555555555,0.3516483516483517,0.0293282206458358,0.0043518236134665,0.0134397546053726,0.0757061802061265,0.013383838383838387,-0.17028423772609824,-0.040108401084010814,-0.07606837606837602,0.1454861111111111,0.16237373737373728,0.692764857881137,0.770189701897019,0.16324786324786322,-0.08194444444444449,-0.05284603037412022,-0.28053555639762534,-0.15437574473719046,-0.1167060787313951,0.16703296703296708
2011-05-31,1535.9000244140625,197416,10101,187315,0.4615384615384615,0.6593406593406593,0.4347826086956521,0.0083377584357304,0.0379105107006612,-0.0027270639818541,0.057928070503801,0.2031114952463267,-0.09018567639257297,-0.2372567191844301,0.01850048685491723,0.16923076923076918,0.13125077170020993,-0.05330301882026023,0.3822322256057196,0.06440395047989989,-0.23296703296703303,0.15700483091787432,-0.0879446640316206,-0.25569358178053836,-0.015217391304347905,0.1772068511198946
2011-06-07,1543.300048828125,203518,7648,195870,0.5652173913043478,0.4782608695652174,0.5806451612903226,0.0048180378256621,0.0131959678969173,0.01760521803508,0.0622204025707273,0.1541062801932367,0.16749011857707508,-0.053830227743271286,0.17771739130434777,0.2470355731225296,-0.3772946859903381,-0.21492094861660083,0.09730848861283653,-0.28423913043478255,-0.30961791831357044,0.22899680964197094,0.17615077926785072,-0.04288425047438327,0.222620469932298,0.26721232546942714
2011-06-14,1523.800048828125,197429,9643,187786,0.4623655913978494,0.6344086021505376,0.4468085106382978,-0.0126352617009291,-0.007878101044079,0.0297337468226495,0.0196052518087153,0.0008271298593878762,0.2039386251057146,-0.30234029095509174,0.12903225806451607,0.2832611137859091,-0.024932057190121704,0.10631871451008823,0.5520556609740671,0.4986061330147352,-0.2611137859091639,0.01202590194264569,0.16903073286052,-0.36714497773379523,0.04436948624805387,0.2703379224030037
2011-06-21,1546.0,213479,7220,206259,0.7340425531914894,0.4468085106382978,0.7052631578947368,0.0145688085447612,0.0017494661351984,0.0149685199310725,0.0286094477711245,0.16882516188714158,0.3229314420803783,0.15264720435428003,0.28282304099636746,0.5869837296620777,-0.03145235892691961,-0.4087470449172577,0.2840178129638792,0.3614426569797613,-0.47966207759699636,0.1246179966044142,0.35361480624638514,0.0730792498487598,0.19923906150919468,0.5748283752860412
2011-06-28,1499.699951171875,178804,9233,169571,0.2,0.6105263157894737,0.2395833333333333,-0.0299482851410899,-0.0158157874287929,-0.0235692901014163,-0.0262320791211571,-0.2623655913978494,-0.2615384615384615,-0.35172413793103446,-0.4987951807228916,-0.002898550724637683,-0.02388228636106393,-0.048814343551185635,-0.10211736237144586,0.333417882054534,-0.2735316552250191,-0.2072251773049645,-0.19519927536231882,-0.28314393939393945,-0.4508928571428572,0.053869047619047594
2011-07-05,1512.300048828125,173769,8346,165423,0.1875,0.5520833333333334,0.1958762886597938,0.0084017457268064,-0.0217981572909928,-0.0200868262937846,-0.0028352412152394,-0.5465425531914894,-0.3777173913043478,-0.2102272727272727,-0.43154761904761907,0.044642857142857206,0.10527482269503557,0.07382246376811596,-0.14109848484848486,0.1711309523809525,-0.4050595238095238,-0.509386869234943,-0.38476887263052884,-0.2086180933626781,-0.4276531231049121,0.09728473936401921
2011-07-12,1561.9000244140625,208383,9278,199105,0.6391752577319587,0.6391752577319587,0.6224489795918368,0.0327977081164365,0.0414750118472591,0.0250032644474833,0.0554804520049541,0.4391752577319587,0.17680966633410933,0.3807482914398239,-0.1255306246209824,0.6110062436474517,0.028648941942485018,0.0047666555814210865,0.11108537009150932,0.5568223165554882,-0.3608247422680413,0.3828656462585035,0.17564046895353896,0.34467120181405897,-0.19150450878025627,0.6085600907029479
2011-07-19,1600.9000244140625,220116,9827,210289,0.8469387755102041,0.6632653061224489,0.797979797979798,0.0249695879316158,0.0585862413048212,0.0355110119107777,0.0510110791314093,0.6594387755102041,0.11289622231871477,0.43582766439909304,0.2655434266729948,0.8191609977324265,0.11118197278911557,0.21645679548415114,-0.19229024943310657,0.5004746084480304,-0.33673469387755106,0.6021035093200042,0.0927166400850612,0.44633144633144634,0.165795889933821,0.7842811678428117
2011-07-26,1616.5999755859375,221551,8050,213501,0.8585858585858586,0.5050505050505051,0.84,0.0098069529217612,0.0350214164266982,0.0779489419351624,0.0525424506081777,0.21941060085389985,0.6585858585858586,0.39704739704739705,0.3068617206548241,0.8174899681748997,-0.13412475268145363,-0.10547581073896861,-0.15429015429015425,-0.20759317311041448,-0.48125086481250856,0.2175510204081632,0.6004166666666667,0.40521739130434786,0.31727272727272726,0.812972972972973
2011-08-02,1641.9000244140625,237847,9023,228824,1.0,0.6,1.0,0.0156501603428238,0.025610593650285,0.0856972633746615,0.0638890510376173,0.15306122448979587,0.8125,0.4347826086956522,0.6022727272727273,1.0,-0.06326530612244896,0.04791666666666661,0.12173913043478257,-0.09318181818181825,-0.37297297297297305,0.202020202020202,0.8041237113402062,0.4193548387096774,0.5955056179775281,0.9866666666666667
2011-08-09,1740.0,201303,9893,191410,0.5148514851485149,0.6732673267326733,0.4803921568627451,0.0597478373392106,0.07633306091653,0.1140277692567106,0.1418821001732761,-0.3437343734373437,-0.12432377258344385,0.05248589375066548,0.25642451885638007,0.4615181518151816,0.16821682168216823,0.0340920690007146,0.038858724582135684,0.14517743909222391,-0.24673267326732673,-0.35960784313725486,-0.14205682272909165,0.03358364622444732,0.20261437908496732,0.4146026831785346
2011-08-16,1782.4000244140625,213261,13386,199875,0.7156862745098039,0.8431372549019608,0.6116504854368932,0.0243678301230243,0.0855715926127351,0.1133737255494327,0.1529107531785656,-0.28431372549019607,-0.1312525010004002,-0.018356278681685434,0.30457516339869284,0.5972652218782251,0.2431372549019608,0.17987194877951185,0.396328744263663,-0.012418300653594727,0.04050567595459231,-0.38834951456310685,-0.18632931254290486,-0.09361267245784366,0.2600021337885415,0.45580632959273737
2011-08-23,1858.300048828125,202430,10108,192322,0.5436893203883495,0.6893203883495146,0.5096153846153846,0.042583047225335,0.0679885338092671,0.1495113676186856,0.2391145624670039,0.02883783523983463,-0.31489653819750907,0.3436893203883495,0.08215085884988799,0.1930399697389989,0.01605306161684128,0.1842698832990095,0.0787940725600409,0.02997972900885526,-0.20678350775438148,0.02922322775263947,-0.3303846153846154,0.2700320512820513,0.07483277591973247,0.24038461538461536
2011-08-30,1826.699951171875,189799,6727,183072,0.3557692307692308,0.3173076923076923,0.4,-0.0170048414281522,0.0248540878315883,0.1125524843230094,0.2078951875901724,-0.35991704374057315,-0.6442307692307692,0.16826923076923078,-0.209448160535117,-0.13141025641025633,-0.5258295625942685,-0.2826923076923077,-0.23477564102564108,-0.16095317725752512,-0.375,-0.21165048543689313,-0.6,0.2041237113402062,-0.1806451612903226,-0.06835443037974676
2011-09-06,1869.9000244140625,195197,7002,188195,0.4095238095238095,0.3714285714285714,0.4339622641509434,0.0236492442091946,0.0062422511333692,0.0746551864448634,0.1971957200753258,-0.13416551086453998,-0.10532767562470535,-0.2296514482081492,-0.05284178187403987,-0.033514165159734766,-0.3178918169209432,-0.3018387553041019,-0.2677466863033873,-0.26298003072196624,-0.22350813743218806,-0.07565312046444117,-0.0464298927118017,-0.18848671544089335,-0.012846246487354385,-0.0160377358490566
2011-09-13,1826.800048828125,182461,6192,176269,0.2641509433962264,0.2358490566037736,0.308411214953271,-0.0230493475711049,5.479698851784676e-05,0.0249102467492718,0.141108139777025,-0.09161828737300437,-0.4515353311135775,-0.5827878321139777,-0.46989160979526295,-0.1233490566037736,-0.0814586357039187,-0.6072881982981873,-0.42741624951867535,-0.2109594540345242,-0.5266509433962263,-0.09158878504672902,-0.30323927048362215,-0.489568583026527,-0.3968519429414658,-0.04961347640475361
2011-09-20,1806.5999755859373,159718,8293,151425,0.0373831775700934,0.5233644859813084,0.0833333333333333,-0.0110576268350474,-0.0338521033219197,-0.0278211655188787,0.1175306215943337,-0.3721406319537161,-0.5063061428182561,-0.8212026810157652,-0.1626168224299066,-0.2959501557632399,0.15193591455273697,-0.16595590236820623,0.018313980930803275,-0.08716182980816534,0.38756201684550595,-0.3506289308176101,-0.42628205128205127,-0.7566666666666667,-0.15625,-0.3191056910569106
2011-09-27,1650.5999755859375,136103,13628,122475,0.0,0.8611111111111112,0.0091743119266055,-0.0863500509842551,-0.0964528511783313,-0.0964033395155919,0.0052987094479031,-0.2641509433962264,-0.3557692307692308,-1.0,-0.1875,-0.4512195121951219,0.6252620545073375,0.5438034188034189,0.2611111111111112,0.3090277777777778,0.7757452574525747,-0.2992369030266655,-0.3908256880733945,-0.9908256880733946,-0.1867019767331883,-0.4968497844589366
2011-10-04,1614.699951171875,133320,12631,120689,0.0,0.8256880733944955,0.009090909090909,-0.0217496819005577,-0.1062216467438084,-0.1364779239051323,-0.0720115223150144,-0.0373831775700934,-0.4095238095238095,-0.5148514851485149,-0.6391752577319587,-0.6987951807228916,0.3023235874131871,0.4542595019659241,0.15242074666182215,0.18651281566253675,0.5485796396595557,-0.0742424242424243,-0.42487135506003443,-0.47130124777183613,-0.6133580705009277,-0.6813852813852814
2011-10-11,1659.699951171875,134111,12090,122021,0.009090909090909,0.8090909090909091,0.018018018018018,0.0278689548280106,0.0055131320250427,-0.0914714764560266,-0.0688398067557944,0.009090909090909,-0.25506003430531743,-0.7065953654188949,-0.8378478664192951,-0.60995670995671,-0.05202020202020208,0.5732418524871354,-0.034046345811051704,0.14582560296846014,0.4281385281385282,0.0088437060914125,-0.290393196935253,-0.5936324674188751,-0.77996177996178,-0.6055113937466878
2011-10-18,1651.699951171875,132678,14779,117899,0.0,0.8918918918918919,0.0089285714285714,-0.0048201483613657,0.0229144739696975,-0.0857411859334401,-0.1111769317266797,0.0,-0.0373831775700934,-0.5436893203883495,-0.8585858585858586,-0.7647058823529411,0.06620381849739643,0.3685274059105835,0.2025715035423773,0.3868413868413868,0.8095389507154214,-0.00016233766233759994,-0.0744047619047619,-0.5006868131868132,-0.8310714285714286,-0.8050249169435216
2011-10-25,1699.5999755859375,141961,15391,126570,0.0357142857142857,0.9017857142857144,0.0530973451327433,0.0290004394442693,0.0240405046622373,0.0296861751634316,-0.06957901077536,0.026623376623376698,0.0357142857142857,-0.3200549450549451,-0.9642857142857143,-0.5456810631229236,0.09269480519480533,0.04067460317460325,0.5844780219780221,0.30178571428571443,0.7389950166112959,0.0350793271147253,0.0439230332061378,-0.34690265486725674,-0.9469026548672567,-0.5790865629132337
2011-11-01,1711.0,144879,11868,133011,0.0442477876106194,0.7699115044247787,0.0614035087719298,0.0067074750399029,0.035902434207891,0.0596395935716942,-0.0849778182466488,0.0442477876106194,0.0442477876106194,-0.3652760219131901,-0.47060369753789544,-0.507476350320415,-0.12198038746711315,-0.05577656896971672,0.39848293299620735,0.09664417769210543,0.05726782626385918,0.0524749373433584,0.0523125996810208,-0.3725587553790136,-0.4189886480908153,-0.4613237639553429
2011-11-08,1798.4000244140625,155632,9577,146055,0.0701754385964912,0.6052631578947368,0.1043478260869565,0.0510812533103812,0.0581313545818706,0.0835693663449557,-0.0155463234371385,0.0344611528822055,0.0610845295055822,-0.19397550479973522,-0.6455108359133127,-0.3275518341307815,-0.2965225563909776,-0.20382775119617225,0.36941410129096325,-0.23787409700722395,-0.0879186602870814,0.0512504809542132,0.0863298080689385,-0.2040633888663145,-0.5073026593499367,-0.3001465559355154
2011-11-15,1781.699951171875,159850,8940,150910,0.1130434782608695,0.5478260869565217,0.1379310344827586,-0.0092860726287126,0.0413208364534629,0.0787067892735393,-0.0137828101132274,0.0687956906502501,0.1130434782608695,0.07566030069077609,-0.43064584212748,-0.1453834880312653,-0.22208541746825705,-0.3440658049353702,0.024461600975213327,-0.1414943013929929,0.01973619931607229,0.0765275257108288,0.1290024630541872,0.05459770114942529,-0.371684350132626,-0.1398467432950192
2011-11-22,1702.199951171875,146180,8498,137682,0.0603448275862069,0.5344827586206896,0.0769230769230769,-0.0446203076717326,-0.05349203288269,0.0015297573683721,0.0312613451769985,-0.009830611010284297,0.0246305418719212,0.0603448275862069,-0.2954244031830239,-0.3507662835249042,-0.07078039927404722,-0.3673029556650248,-0.32662835249042155,0.21717506631299732,-0.3210727969348659,-0.027424749163879603,0.0238257317903336,0.0677487649964714,-0.32307692307692315,-0.27472527472527475
2011-11-29,1713.4000244140625,141009,7215,133794,0.0341880341880341,0.3846153846153846,0.0762711864406779,0.0065797635785835,-0.0383341351684326,0.0014027027551504,0.0611259529490637,-0.0788554440728354,-0.010059753422585298,0.0341880341880341,-0.3753357753357754,-0.4273504273504274,-0.1632107023411371,-0.38529611980939416,-0.4410726887791109,0.013186813186813195,-0.27472527472527475,-0.06165984804208069,0.014867677668748101,0.0671802773497689,-0.35769107771026554,-0.35851142225497423
2011-12-06,1727.9000244140625,146486,8794,137692,0.0762711864406779,0.5508474576271186,0.0924369747899159,0.0084627056107102,0.0150981517914474,-0.0392015119233384,0.0410918089104197,0.015926358854471002,0.006095747844186705,0.0671802773497689,-0.1878797569555485,-0.4889462048636699,0.016364699006429007,-0.05441570026761822,-0.25824345146379046,0.31499840102334503,0.07258658806190121,0.015513897866839002,-0.0119108512970406,0.0744189567718979,-0.2159742401633551,-0.4882081865004067
2011-12-13,1659.9000244140625,137811,10674,127137,0.0336134453781512,0.7142857142857143,0.0583333333333333,-0.0393541287338421,-0.0312244655291723,-0.0683616378154476,0.0049646264361571,-0.0005745888098829047,-0.0794300328827183,0.0336134453781512,-0.003769732191942203,-0.4287521460196982,0.3296703296703297,0.16645962732919262,-0.17760617760617758,0.19092122830440594,0.07987711213517668,-0.017937853107344602,-0.0795977011494253,0.049404761904761896,-0.025,-0.3884751773049645
2011-12-20,1615.5999755859375,124617,13147,111470,0.0,0.8333333333333334,0.0082644628099173,-0.0266883837439322,-0.0649922143882174,-0.0508753249148655,-0.0494233944496503,-0.0762711864406779,-0.0603448275862069,-0.0357142857142857,0.0,-0.7340425531914894,0.28248587570621475,0.29885057471264376,-0.06845238095238104,-0.02777777777777779,0.3865248226950356,-0.0841725119799986,-0.0686586141131596,-0.044832882322826,-0.0009098491166881998,-0.6969986950848195
2011-12-27,1594.199951171875,120594,14551,106043,0.0,0.8677685950413223,0.0081967213114754,-0.0132458682455112,-0.0395807411746856,-0.0695693192154299,-0.0682642015360169,-0.0336134453781512,-0.0341880341880341,-0.0442477876106194,0.0,-0.2,0.153482880755608,0.48315321042593773,0.09785709061654357,0.04208052164682685,0.2572422792518486,-0.0501366120218579,-0.0680744651292025,-0.0532067874604544,-0.0008941877794336004,-0.2313866120218579
2012-01-03,1599.699951171875,121961,17399,104562,0.0081967213114754,0.9426229508196722,0.008130081300813,0.0034500063784075,-0.0098415601970381,-0.0741941497950152,-0.1104871388705224,0.0081967213114754,-0.0680744651292025,-0.0619787172850158,-0.0008941877794336004,-0.1793032786885246,0.10928961748633881,0.39177549319255356,0.33735979292493534,0.1335320417287631,0.3905396174863388,-0.00013438150910429977,-0.0843068934891029,-0.0962177447861435,-0.009887936717205,-0.18774620735898082
